landingPage,accessLevel,bureauCode,issued,@type,modified,keyword,contactPoint,publisher,identifier,description,title,programCode,distribution,theme,temporal,license,accrualPeriodicity,references,spatial,language,describedBy,rights,isPartOf,describedByType,category,data_json_order
https://www.cdc.gov/nchs/data-visualization/potentially-excess-deaths/,public,['009:20'],2017-01-19,dcat:Dataset,2022-03-30,"['cancer', 'chronic lower respiratory disease', 'heart disease', 'stroke', 'unintentional injury']","{'@type': 'vcard:Contact', 'fn': 'National Center for Health Statistics', 'hasEmail': 'mailto:cdcinfo@cdc.gov'}","{'@type': 'org:Organization', 'name': 'National Center for Health Statistics'}",https://data.cdc.gov/api/views/vdpk-qzpr,"MMWR Surveillance Summary 66 (No. SS-1):1-8 found that nonmetropolitan areas have significant numbers of potentially excess deaths from the five leading causes of death. These figures accompany this report by presenting information on potentially excess deaths in nonmetropolitan and metropolitan areas at the state level. They also add additional years of data and options for selecting different age ranges and benchmarks.

Potentially excess deaths are defined in MMWR Surveillance Summary 66(No. SS-1):1-8 as deaths that exceed the numbers that would be expected if the death rates of states with the lowest rates (benchmarks) occurred across all states. They are calculated by subtracting expected deaths for specific benchmarks from observed deaths.

Not all potentially excess deaths can be prevented; some areas might have characteristics that predispose them to higher rates of death. However, many potentially excess deaths might represent deaths that could be prevented through improved public health programs that support healthier behaviors and neighborhoods or better access to health care services.

Mortality data for U.S. residents come from the National Vital Statistics System. Estimates based on fewer than 10 observed deaths are not shown and shaded yellow on the map.

Underlying cause of death is based on the International Classification of Diseases, 10th Revision (ICD-10)

Heart disease (I00-I09, I11, I13, and I20–I51)
Cancer (C00–C97)
Unintentional injury (V01–X59 and Y85–Y86)
Chronic lower respiratory disease (J40–J47)
Stroke (I60–I69)
Locality (nonmetropolitan vs. metropolitan) is based on the Office of Management and Budget’s 2013 county-based classification scheme.

Benchmarks are based on the three states with the lowest age and cause-specific mortality rates.

Potentially excess deaths for each state are calculated by subtracting deaths at the benchmark rates (expected deaths) from observed deaths.

Users can explore three benchmarks:

“2010 Fixed” is a fixed benchmark based on the best performing States in 2010.
“2005 Fixed” is a fixed benchmark based on the best performing States in 2005.
“Floating” is based on the best performing States in each year so change from year to year.
 
SOURCES

CDC/NCHS, National Vital Statistics System, mortality data (see http://www.cdc.gov/nchs/deaths.htm); and CDC WONDER (see http://wonder.cdc.gov).

REFERENCES 

1. Moy E, Garcia MC, Bastian B, Rossen LM, Ingram DD, Faul M, Massetti GM, Thomas CC, Hong Y, Yoon PW, Iademarco MF. Leading Causes of Death in Nonmetropolitan and Metropolitan Areas – United States, 1999-2014. MMWR Surveillance Summary 2017; 66(No. SS-1):1-8.

2. Garcia MC, Faul M, Massetti G, Thomas CC, Hong Y, Bauer UE, Iademarco MF. Reducing Potentially Excess Deaths from the Five Leading Causes of Death in the Rural United States. MMWR Surveillance Summary 2017; 66(No. SS-2):1–7.",NCHS - Potentially Excess Deaths from the Five Leading Causes of Death,['009:020'],"[{'@type': 'dcat:Distribution', 'downloadURL': 'https://data.cdc.gov/api/views/vdpk-qzpr/rows.csv?accessType=DOWNLOAD', 'mediaType': 'text/csv'}, {'mediaType': 'application/rdf+xml', 'downloadURL': 'https://data.cdc.gov/api/views/vdpk-qzpr/rows.rdf?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/vdpk-qzpr/columns.rdf', 'describedByType': 'application/rdf+xml', '@type': 'dcat:Distribution'}, {'mediaType': 'application/json', 'downloadURL': 'https://data.cdc.gov/api/views/vdpk-qzpr/rows.json?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/vdpk-qzpr/columns.json', 'describedByType': 'application/json', '@type': 'dcat:Distribution'}, {'mediaType': 'application/xml', 'downloadURL': 'https://data.cdc.gov/api/views/vdpk-qzpr/rows.xml?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/vdpk-qzpr/columns.xml', 'describedByType': 'application/xml', '@type': 'dcat:Distribution'}]",['NCHS'],,https://www.usa.gov/government-works,,,,,,,,,NCHS,785
https://www.cdc.gov/nchs/covid19/covid-19-mortality-data-files.htm,public,['009:20'],2020-05-15,dcat:Dataset,2022-09-28,"['age', 'age group', 'all causes', 'coronavirus', 'covid-19', 'deaths', 'mortality', 'nchs', 'nvss', 'provisional', 'sex', 'united states', 'weekly']","{'@type': 'vcard:Contact', 'fn': 'National Center for Health Statistics', 'hasEmail': 'mailto:cdcinfo@cdc.gov'}","{'@type': 'org:Organization', 'name': 'National Center for Health Statistics'}",https://data.cdc.gov/api/views/vsak-wrfu,Deaths involving coronavirus disease 2019 (COVID-19) reported to NCHS by sex and age group and week ending date.,"Provisional COVID-19 Deaths by Week, Sex, and Age",['009:020'],"[{'@type': 'dcat:Distribution', 'downloadURL': 'https://data.cdc.gov/api/views/vsak-wrfu/rows.csv?accessType=DOWNLOAD', 'mediaType': 'text/csv'}, {'mediaType': 'application/rdf+xml', 'downloadURL': 'https://data.cdc.gov/api/views/vsak-wrfu/rows.rdf?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/vsak-wrfu/columns.rdf', 'describedByType': 'application/rdf+xml', '@type': 'dcat:Distribution'}, {'mediaType': 'application/json', 'downloadURL': 'https://data.cdc.gov/api/views/vsak-wrfu/rows.json?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/vsak-wrfu/columns.json', 'describedByType': 'application/json', '@type': 'dcat:Distribution'}, {'mediaType': 'application/xml', 'downloadURL': 'https://data.cdc.gov/api/views/vsak-wrfu/rows.xml?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/vsak-wrfu/columns.xml', 'describedByType': 'application/xml', '@type': 'dcat:Distribution'}]",['NCHS'],,https://www.usa.gov/government-works,R/P1W,,United States,,,,,,NCHS,797
https://www.cdc.gov/nchs/hus,public,['009:20'],2022-04-28,dcat:Dataset,2022-04-28,"['accidental falls', 'age', 'disasters', 'emergency service', 'health us', 'hospital', 'hospitals', 'sex', 'wounds and injuries']","{'@type': 'vcard:Contact', 'fn': 'National Center for Health Statistics', 'hasEmail': 'mailto:healthus@cdc.gov'}","{'@type': 'org:Organization', 'name': 'National Center for Health Statistics'}",https://data.cdc.gov/api/views/w4cs-jspc,"<strong>On December 20 2021, all estimates and standard errors for 2017–2018 were revised in this table to correct programming errors.</strong>

Data on initial injury-related visits to hospital emergency departments, by sex, age, and intent and mechanism of injury. Please refer to the PDF or Excel version of this table in the HUS 2019 Data Finder (https://www.cdc.gov/nchs/hus/contents2019.htm) for critical information about measures, definitions, and changes over time. Due to a change in national medical data coding standards in 2015, from the International Classification of Diseases, 9th Revision, Clinical Modification (ICD-9-CM) to the ICD-10-CM, the definition for injuries and injury subcategories changed for the 2017 reporting period and beyond. Results from 2017 and subsequent years should not be compared with previous reporting periods. Any observed changes in trends across this transition period should not be considered. Data for 2016 are not included. Additional information regarding injury definitions and categorization of injuries by mechanism and intent of injury is available at: https://www.cdc.gov/nchs/injury/injury_tools.htm. Note that the data file available here has more recent years of data than what is shown in the PDF or Excel version.

SOURCE: NCHS, National Hospital Ambulatory Medical Care Survey. For more information on the National Hospital Ambulatory Medical Care Survey, see the corresponding Appendix entry at https://www.cdc.gov/nchs/data/hus/hus17_appendix.pdf.","Initial injury-related visits to hospital emergency departments, by sex, age, and intent and mechanism of injury: United States",['009:020'],"[{'@type': 'dcat:Distribution', 'downloadURL': 'https://data.cdc.gov/api/views/w4cs-jspc/rows.csv?accessType=DOWNLOAD', 'mediaType': 'text/csv'}, {'mediaType': 'application/rdf+xml', 'downloadURL': 'https://data.cdc.gov/api/views/w4cs-jspc/rows.rdf?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/w4cs-jspc/columns.rdf', 'describedByType': 'application/rdf+xml', '@type': 'dcat:Distribution'}, {'mediaType': 'application/json', 'downloadURL': 'https://data.cdc.gov/api/views/w4cs-jspc/rows.json?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/w4cs-jspc/columns.json', 'describedByType': 'application/json', '@type': 'dcat:Distribution'}, {'mediaType': 'application/xml', 'downloadURL': 'https://data.cdc.gov/api/views/w4cs-jspc/rows.xml?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/w4cs-jspc/columns.xml', 'describedByType': 'application/xml', '@type': 'dcat:Distribution'}]",['NCHS'],2005/2018,https://www.usa.gov/government-works,R/P1Y,,United States,,,,,,NCHS,810
https://www.cdc.gov/nchs/covid19/covid-19-mortality-data-files.htm,public,['009:20'],2020-09-15,dcat:Dataset,2022-04-01,"['age', 'age group', 'census region', 'coronavirus', 'covid-19', 'deaths', 'hispanic origin', 'monthly', 'mortality', 'nchs', 'nvss', 'place of death', 'provisional', 'race', 'sex', 'united states']","{'@type': 'vcard:Contact', 'fn': 'National Center for Health Statistics', 'hasEmail': 'mailto:cdcinfo@cdc.gov'}","{'@type': 'org:Organization', 'name': 'National Center for Health Statistics'}",https://data.cdc.gov/api/views/w4jm-mysj,"Deaths involving coronavirus disease 2019 (COVID-19) by month of death, region, age, place of death, and race and Hispanic origin: May-August 2020.","AH Monthly COVID-19 Deaths, by Census Region, Age, Place, and Race and Hispanic Origin, 2020 Provisional",['009:020'],"[{'@type': 'dcat:Distribution', 'downloadURL': 'https://data.cdc.gov/api/views/w4jm-mysj/rows.csv?accessType=DOWNLOAD', 'mediaType': 'text/csv'}, {'mediaType': 'application/rdf+xml', 'downloadURL': 'https://data.cdc.gov/api/views/w4jm-mysj/rows.rdf?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/w4jm-mysj/columns.rdf', 'describedByType': 'application/rdf+xml', '@type': 'dcat:Distribution'}, {'mediaType': 'application/json', 'downloadURL': 'https://data.cdc.gov/api/views/w4jm-mysj/rows.json?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/w4jm-mysj/columns.json', 'describedByType': 'application/json', '@type': 'dcat:Distribution'}, {'mediaType': 'application/xml', 'downloadURL': 'https://data.cdc.gov/api/views/w4jm-mysj/rows.xml?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/w4jm-mysj/columns.xml', 'describedByType': 'application/xml', '@type': 'dcat:Distribution'}]",['NCHS'],,https://www.usa.gov/government-works,irregular,,United States,,,,,,NCHS,811
https://www.cdc.gov/nchs/nvss/index.htm,public,['009:20'],2021-03-25,dcat:Dataset,2022-04-01,"['age', 'age group', 'all causes', 'deaths', 'mortality', 'nchs', 'nvss', 'provisional', 'sex', 'united states', 'weekly']","{'@type': 'vcard:Contact', 'fn': 'National Center for Health Statistics', 'hasEmail': 'mailto:cdcinfo@cdc.gov'}","{'@type': 'org:Organization', 'name': 'National Center for Health Statistics'}",https://data.cdc.gov/api/views/w56u-89fn,"Death counts by age, sex, and week for years 2018-2020.  Data for 2018 and 2019 are final.  Data for 2020 are provisional.","AH Deaths by Week, Sex, and Age for 2018-2020",['009:020'],"[{'@type': 'dcat:Distribution', 'downloadURL': 'https://data.cdc.gov/api/views/w56u-89fn/rows.csv?accessType=DOWNLOAD', 'mediaType': 'text/csv'}, {'mediaType': 'application/rdf+xml', 'downloadURL': 'https://data.cdc.gov/api/views/w56u-89fn/rows.rdf?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/w56u-89fn/columns.rdf', 'describedByType': 'application/rdf+xml', '@type': 'dcat:Distribution'}, {'mediaType': 'application/json', 'downloadURL': 'https://data.cdc.gov/api/views/w56u-89fn/rows.json?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/w56u-89fn/columns.json', 'describedByType': 'application/json', '@type': 'dcat:Distribution'}, {'mediaType': 'application/xml', 'downloadURL': 'https://data.cdc.gov/api/views/w56u-89fn/rows.xml?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/w56u-89fn/columns.xml', 'describedByType': 'application/xml', '@type': 'dcat:Distribution'}]",['NCHS'],2018/2020,https://www.usa.gov/government-works,irregular,,,,,,,,NCHS,813
https://www.cdc.gov/nchs/data-visualization/mortality-trends/index.htm,public,['009:20'],2015-07-09,dcat:Dataset,2022-03-30,"['death rates', 'life expectancy', 'mortality', 'nchs', 'united states']","{'@type': 'vcard:Contact', 'fn': 'National Center for Health Statistics', 'hasEmail': 'mailto:cdcinfo@cdc.gov'}","{'@type': 'org:Organization', 'name': 'National Center for Health Statistics'}",https://data.cdc.gov/api/views/w9j2-ggv5,"This dataset of U.S. mortality trends since 1900 highlights the differences in age-adjusted death rates and life expectancy at birth by race and sex.

Age-adjusted death rates (deaths per 100,000) after 1998 are calculated based on the 2000 U.S. standard population. Populations used for computing death rates for 2011–2017 are postcensal estimates based on the 2010 census, estimated as of July 1, 2010. Rates for census years are based on populations enumerated in the corresponding censuses. Rates for noncensus years between 2000 and 2010 are revised using updated intercensal population estimates and may differ from rates previously published. Data on age-adjusted death rates prior to 1999 are taken from historical data (see References below).

Life expectancy data are available up to 2017. Due to changes in categories of race used in publications, data are not available for the black population consistently before 1968, and not at all before 1960. More information on historical data on age-adjusted death rates is available at https://www.cdc.gov/nchs/nvss/mortality/hist293.htm.

SOURCES

CDC/NCHS, National Vital Statistics System, historical data, 1900-1998 (see https://www.cdc.gov/nchs/nvss/mortality_historical_data.htm); CDC/NCHS, National Vital Statistics System, mortality data (see http://www.cdc.gov/nchs/deaths.htm); and CDC WONDER (see http://wonder.cdc.gov).

REFERENCES

1. National Center for Health Statistics, Data Warehouse. Comparability of cause-of-death between ICD revisions. 2008. Available from: http://www.cdc.gov/nchs/nvss/mortality/comparability_icd.htm.

2. National Center for Health Statistics. Vital statistics data available. Mortality multiple cause files. Hyattsville, MD: National Center for Health Statistics. Available from: https://www.cdc.gov/nchs/data_access/vitalstatsonline.htm.

3. Kochanek KD, Murphy SL, Xu JQ, Arias E. Deaths: Final data for 2017. National Vital Statistics Reports; vol 68 no 9. Hyattsville, MD: National Center for Health Statistics. 2019. Available from: https://www.cdc.gov/nchs/data/nvsr/nvsr68/nvsr68_09-508.pdf.

4. Arias E, Xu JQ. United States life tables, 2017. National Vital Statistics Reports; vol 68 no 7. Hyattsville, MD: National Center for Health Statistics. 2019. Available from: https://www.cdc.gov/nchs/data/nvsr/nvsr68/nvsr68_07-508.pdf.

5. National Center for Health Statistics. Historical Data, 1900-1998. 2009. Available from: https://www.cdc.gov/nchs/nvss/mortality_historical_data.htm.",NCHS - Death rates and life expectancy at birth,['009:020'],"[{'@type': 'dcat:Distribution', 'downloadURL': 'https://data.cdc.gov/api/views/w9j2-ggv5/rows.csv?accessType=DOWNLOAD', 'mediaType': 'text/csv'}, {'mediaType': 'application/rdf+xml', 'downloadURL': 'https://data.cdc.gov/api/views/w9j2-ggv5/rows.rdf?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/w9j2-ggv5/columns.rdf', 'describedByType': 'application/rdf+xml', '@type': 'dcat:Distribution'}, {'mediaType': 'application/json', 'downloadURL': 'https://data.cdc.gov/api/views/w9j2-ggv5/rows.json?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/w9j2-ggv5/columns.json', 'describedByType': 'application/json', '@type': 'dcat:Distribution'}, {'mediaType': 'application/xml', 'downloadURL': 'https://data.cdc.gov/api/views/w9j2-ggv5/rows.xml?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/w9j2-ggv5/columns.xml', 'describedByType': 'application/xml', '@type': 'dcat:Distribution'}]",['NCHS'],1900/2017,https://www.usa.gov/government-works,irregular,,United States,,,,,,NCHS,818
https://wwwn.cdc.gov/NHISDataQueryTool/ER_Quarterly/index_quarterly.html,public,['009:20'],2021-06-03,dcat:Dataset,2022-07-28,"['early release', 'key health indicators', 'nhis']","{'@type': 'vcard:Contact', 'fn': 'National Center for Health Statistics', 'hasEmail': 'mailto:cdcinfo@cdc.gov'}","{'@type': 'org:Organization', 'name': 'National Center for Health Statistics'}",https://data.cdc.gov/api/views/wpti-gvdi,"Interactive Quarterly Early Release Estimates provide health statistics based on data from the 2019-2021 National Health Interview Survey (NHIS) for selected health topics for adults aged 18 years and over. All estimates are unadjusted percentages based on preliminary data files and are released prior to final data editing and final weighting to provide access to the most recent information from the NHIS. Estimates presented here are based on quarterly data. Estimates based on half-year data, with groupings by demographic characteristics, are available in the Interactive Biannual Early Release Estimates. Estimates based on the 1997–2018 NHIS can be found in Previous Early Release Reports on Key Health Indicators.",NHIS Interactive Quarterly Early Release Estimates,['009:020'],"[{'@type': 'dcat:Distribution', 'downloadURL': 'https://data.cdc.gov/api/views/wpti-gvdi/rows.csv?accessType=DOWNLOAD', 'mediaType': 'text/csv'}, {'mediaType': 'application/rdf+xml', 'downloadURL': 'https://data.cdc.gov/api/views/wpti-gvdi/rows.rdf?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/wpti-gvdi/columns.rdf', 'describedByType': 'application/rdf+xml', '@type': 'dcat:Distribution'}, {'mediaType': 'application/json', 'downloadURL': 'https://data.cdc.gov/api/views/wpti-gvdi/rows.json?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/wpti-gvdi/columns.json', 'describedByType': 'application/json', '@type': 'dcat:Distribution'}, {'mediaType': 'application/xml', 'downloadURL': 'https://data.cdc.gov/api/views/wpti-gvdi/rows.xml?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/wpti-gvdi/columns.xml', 'describedByType': 'application/xml', '@type': 'dcat:Distribution'}]",['NCHS'],2019/2021,https://www.usa.gov/government-works,R/P3M,,,,,,,,NCHS,829
https://www.cdc.gov/nchs/nhis/index.htm,public,['009:20'],2021-11-18,dcat:Dataset,2022-05-17,"['nhis', 'summary health statistics']","{'@type': 'vcard:Contact', 'fn': 'National Center for Health Statistics', 'hasEmail': 'mailto:cdcinfo@cdc.gov'}","{'@type': 'org:Organization', 'name': 'National Center for Health Statistics'}",https://data.cdc.gov/api/views/wxz7-ekz9,Interactive Summary Health Statistics for Children — 2019-2020 provide annual estimates of selected health topics for children under age 18 years based on final data from the National Health Interview Survey.,NHIS Child Summary Health Statistics,['009:020'],"[{'@type': 'dcat:Distribution', 'downloadURL': 'https://data.cdc.gov/api/views/wxz7-ekz9/rows.csv?accessType=DOWNLOAD', 'mediaType': 'text/csv'}, {'mediaType': 'application/rdf+xml', 'downloadURL': 'https://data.cdc.gov/api/views/wxz7-ekz9/rows.rdf?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/wxz7-ekz9/columns.rdf', 'describedByType': 'application/rdf+xml', '@type': 'dcat:Distribution'}, {'mediaType': 'application/json', 'downloadURL': 'https://data.cdc.gov/api/views/wxz7-ekz9/rows.json?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/wxz7-ekz9/columns.json', 'describedByType': 'application/json', '@type': 'dcat:Distribution'}, {'mediaType': 'application/xml', 'downloadURL': 'https://data.cdc.gov/api/views/wxz7-ekz9/rows.xml?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/wxz7-ekz9/columns.xml', 'describedByType': 'application/xml', '@type': 'dcat:Distribution'}]",['NCHS'],2019/2020,https://www.usa.gov/government-works,,,,,,,,,NCHS,832
https://www.cdc.gov/nchs/healthy_people/hp2020/progress-tables.htm,public,['009:20'],2022-01-22,dcat:Dataset,2022-04-01,['healthy people 2020'],"{'@type': 'vcard:Contact', 'fn': 'National Center for Health Statistics', 'hasEmail': 'mailto:cdcinfo@cdc.gov'}","{'@type': 'org:Organization', 'name': 'National Center for Health Statistics'}",https://data.cdc.gov/api/views/x749-vh2i,"[1] Status is determined using the baseline, final, and target value. The statuses used in Healthy People 2020 were: 

1 - Target met or exceeded—One of the following applies: (i) At baseline, the target was not met or exceeded, and the most recent value was equal to or exceeded the target. (The percentage of targeted change achieved was equal to or greater than 100%.); (ii) The baseline and most recent values were equal to or exceeded the target. (The percentage of targeted change achieved was not assessed.) 

2 - Improved—One of the following applies: (i) Movement was toward the target, standard errors were available, and the percentage of targeted change achieved was statistically significant; (ii) Movement was toward the target, standard errors were not available, and the objective had achieved 10% or more of the targeted change.

3 - Little or no detectable change—One of the following applies: (i) Movement was toward the target, standard errors were available, and the percentage of targeted change achieved was not statistically significant; (ii) Movement was toward the target, standard errors were not available, and the objective had achieved less than 10% of the targeted change; (iii) Movement was away from the baseline and target, standard errors were available, and the percent change relative to the baseline was not statistically significant; (iv) Movement was away from the baseline and target, standard errors were not available, and the objective had moved less than 10% relative to the baseline; (v) No change was observed between the baseline and the final data point.

4 - Got worse—One of the following applies: (i) Movement was away from the baseline and target, standard errors were available, and the percent change relative to the baseline was statistically significant; (ii) Movement was away from the baseline and target, standard errors were not available, and the objective had moved 10% or more relative to the baseline.

5 - Baseline only—The objective only had one data point, so progress toward target attainment could not be assessed. Note that if additional data points did not meet the criteria for statistical reliability, data quality, or confidentiality, the objective was categorized as baseline only. 

6 - Informational—A target was not set for this objective, so progress toward target attainment could not be assessed.


[2] The final value is generally based on data available on the Healthy People 2020 website as of January 2020. For objectives that are continuing into Healthy People 2030, more recent data are available on the Healthy People 2030 website: https://health.gov/healthypeople. 


[3] For objectives that moved toward their targets, movement toward the target was measured as the percentage of targeted change achieved (unless the target was already met or exceeded at baseline): 

Percentage of targeted change achieved = (Final value - Baseline value) / (HP2020 target - Baseline value) * 100


[4] For objectives that were not improving, did not meet or exceed their targets, and did not move towards their targets, movement away from the baseline was measured as the magnitude of the percent change from baseline: 

Magnitude of percent change from baseline = |Final value - Baseline value| / Baseline value * 100


[5] Statistical significance was tested when the objective had a target, at least two data points (of unequal value), and available standard errors of the data. A normal distribution was assumed. All available digits were used to test statistical significance. Statistical significance of the percentage of targeted change achieved or the magnitude of the percentage change from baseline was assessed at the 0.05 level using a normal one-sided test. 


[6] For more information on the Healthy People 2020 methodology for measuring progress toward target attainment and the elimination of health disparities, see: Healthy People Statistical Notes, no 27; available from: https://www.cdc.gov/nchs/data/sta",Healthy People 2020 Final Progress Table,['009:020'],"[{'@type': 'dcat:Distribution', 'downloadURL': 'https://data.cdc.gov/api/views/x749-vh2i/rows.csv?accessType=DOWNLOAD', 'mediaType': 'text/csv'}, {'mediaType': 'application/rdf+xml', 'downloadURL': 'https://data.cdc.gov/api/views/x749-vh2i/rows.rdf?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/x749-vh2i/columns.rdf', 'describedByType': 'application/rdf+xml', '@type': 'dcat:Distribution'}, {'mediaType': 'application/json', 'downloadURL': 'https://data.cdc.gov/api/views/x749-vh2i/rows.json?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/x749-vh2i/columns.json', 'describedByType': 'application/json', '@type': 'dcat:Distribution'}, {'mediaType': 'application/xml', 'downloadURL': 'https://data.cdc.gov/api/views/x749-vh2i/rows.xml?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/x749-vh2i/columns.xml', 'describedByType': 'application/xml', '@type': 'dcat:Distribution'}]",['NCHS'],1988-01-01/2019-12-31,https://www.usa.gov/government-works,irregular,,US,['en-US'],,,,,NCHS,838
https://www.cdc.gov/nchs/covid19/pulse/reduced-access-to-care.htm,public,['009:20'],2020-05-20,dcat:Dataset,2022-04-01,"['covid-19', 'delayed care', 'unmet need']","{'@type': 'vcard:Contact', 'fn': 'National Center for Health Statistics', 'hasEmail': 'mailto:cdcinfo@cdc.gov'}","{'@type': 'org:Organization', 'name': 'National Center for Health Statistics'}",https://data.cdc.gov/api/views/xb3p-q62w,"The U.S. Census Bureau, in collaboration with five federal agencies, launched the Household Pulse Survey to produce data on the social and economic impacts of Covid-19 on American households.  The Household Pulse Survey was designed to gauge the impact of the pandemic on employment status, consumer spending, food security, housing, education disruptions, and dimensions of physical and mental wellness.

The survey was designed to meet the goal of accurate and timely weekly estimates. It was conducted by an internet questionnaire, with invitations to participate sent by email and text message. The sample frame is the Census Bureau Master Address File Data. Housing units linked to one or more email addresses or cell phone numbers were randomly selected to participate, and one respondent from each housing unit was selected to respond for him or herself. Estimates are weighted to adjust for nonresponse and to match Census Bureau estimates of the population by age, gender, race and ethnicity, and educational attainment. All estimates shown meet the NCHS Data Presentation Standards for Proportions.",Indicators of Reduced Access to Care Due to the Coronavirus Pandemic During Last 4 Weeks,['009:020'],"[{'@type': 'dcat:Distribution', 'downloadURL': 'https://data.cdc.gov/api/views/xb3p-q62w/rows.csv?accessType=DOWNLOAD', 'mediaType': 'text/csv'}, {'mediaType': 'application/rdf+xml', 'downloadURL': 'https://data.cdc.gov/api/views/xb3p-q62w/rows.rdf?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/xb3p-q62w/columns.rdf', 'describedByType': 'application/rdf+xml', '@type': 'dcat:Distribution'}, {'mediaType': 'application/json', 'downloadURL': 'https://data.cdc.gov/api/views/xb3p-q62w/rows.json?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/xb3p-q62w/columns.json', 'describedByType': 'application/json', '@type': 'dcat:Distribution'}, {'mediaType': 'application/xml', 'downloadURL': 'https://data.cdc.gov/api/views/xb3p-q62w/rows.xml?accessType=DOWNLOAD', 'describedBy': 'https://data.cdc.gov/api/views/xb3p-q62w/columns.xml', 'describedByType': 'application/xml', '@type': 'dcat:Distribution'}]",['NCHS'],2020-04-23/2021-07-05,https://www.usa.gov/government-works,irregular,,US,['en-US'],,,,,NCHS,845
